Iteration,Timestep,StratumID,SecondaryStratumID,TertiaryStratumID,StateClassID,AgeMin,AgeMax,FlowGroupID,FlowMultiplierTypeID,Value,DistributionType,DistributionFrequencyID,DistributionSD,DistributionMin,DistributionMax
,,,,,Wetland: Palustrine Forested,130,130,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1198,,,,,
,,,,,Wetland: Palustrine Forested,130,130,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1965,,,,,
,,,,,Wetland: Palustrine Forested,131,131,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0889,,,,,
,,,,,Wetland: Palustrine Forested,131,131,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3427,,,,,
,,,,,Wetland: Palustrine Forested,131,131,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2524,,,,,
,,,,,Wetland: Palustrine Forested,131,131,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1194,,,,,
,,,,,Wetland: Palustrine Forested,131,131,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1965,,,,,
,,,,,Wetland: Palustrine Forested,132,132,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0889,,,,,
,,,,,Wetland: Palustrine Forested,132,132,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.343,,,,,
,,,,,Wetland: Palustrine Forested,132,132,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2528,,,,,
,,,,,Wetland: Palustrine Forested,132,132,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1188,,,,,
,,,,,Wetland: Palustrine Forested,132,132,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1966,,,,,
,,,,,Wetland: Palustrine Forested,133,133,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0888,,,,,
,,,,,Wetland: Palustrine Forested,133,133,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.343,,,,,
,,,,,Wetland: Palustrine Forested,133,133,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2531,,,,,
,,,,,Wetland: Palustrine Forested,133,133,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1185,,,,,
,,,,,Wetland: Palustrine Forested,133,133,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1966,,,,,
,,,,,Wetland: Palustrine Forested,134,134,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0888,,,,,
,,,,,Wetland: Palustrine Forested,134,134,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3431,,,,,
,,,,,Wetland: Palustrine Forested,134,134,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2533,,,,,
,,,,,Wetland: Palustrine Forested,134,134,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1182,,,,,
,,,,,Wetland: Palustrine Forested,134,134,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1966,,,,,
,,,,,Wetland: Palustrine Forested,135,135,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0887,,,,,
,,,,,Wetland: Palustrine Forested,135,135,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3434,,,,,
,,,,,Wetland: Palustrine Forested,135,135,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2537,,,,,
,,,,,Wetland: Palustrine Forested,135,135,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1175,,,,,
,,,,,Wetland: Palustrine Forested,135,135,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1968,,,,,
,,,,,Wetland: Palustrine Forested,136,136,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0887,,,,,
,,,,,Wetland: Palustrine Forested,136,136,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3434,,,,,
,,,,,Wetland: Palustrine Forested,136,136,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2539,,,,,
,,,,,Wetland: Palustrine Forested,136,136,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1172,,,,,
,,,,,Wetland: Palustrine Forested,136,136,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1968,,,,,
,,,,,Wetland: Palustrine Forested,137,137,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0887,,,,,
,,,,,Wetland: Palustrine Forested,137,137,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3435,,,,,
,,,,,Wetland: Palustrine Forested,137,137,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2542,,,,,
,,,,,Wetland: Palustrine Forested,137,137,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1168,,,,,
,,,,,Wetland: Palustrine Forested,137,137,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1968,,,,,
,,,,,Wetland: Palustrine Forested,138,138,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0886,,,,,
,,,,,Wetland: Palustrine Forested,138,138,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3438,,,,,
,,,,,Wetland: Palustrine Forested,138,138,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2545,,,,,
,,,,,Wetland: Palustrine Forested,138,138,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1162,,,,,
,,,,,Wetland: Palustrine Forested,138,138,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1969,,,,,
,,,,,Wetland: Palustrine Forested,139,139,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0886,,,,,
,,,,,Wetland: Palustrine Forested,139,139,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3437,,,,,
,,,,,Wetland: Palustrine Forested,139,139,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2546,,,,,
,,,,,Wetland: Palustrine Forested,139,139,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1162,,,,,
,,,,,Wetland: Palustrine Forested,139,139,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1969,,,,,
,,,,,Wetland: Palustrine Forested,140,140,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0886,,,,,
,,,,,Wetland: Palustrine Forested,140,140,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.344,,,,,
,,,,,Wetland: Palustrine Forested,140,140,Net Growth Forest: Atmosphere -> Foliage [Type],,0.255,,,,,
,,,,,Wetland: Palustrine Forested,140,140,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1155,,,,,
,,,,,Wetland: Palustrine Forested,140,140,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.197,,,,,
,,,,,Wetland: Palustrine Forested,141,141,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0886,,,,,
,,,,,Wetland: Palustrine Forested,141,141,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3438,,,,,
,,,,,Wetland: Palustrine Forested,141,141,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2551,,,,,
,,,,,Wetland: Palustrine Forested,141,141,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1155,,,,,
,,,,,Wetland: Palustrine Forested,141,141,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.197,,,,,
,,,,,Wetland: Palustrine Forested,142,142,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0885,,,,,
,,,,,Wetland: Palustrine Forested,142,142,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3441,,,,,
,,,,,Wetland: Palustrine Forested,142,142,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2554,,,,,
,,,,,Wetland: Palustrine Forested,142,142,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1149,,,,,
,,,,,Wetland: Palustrine Forested,142,142,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1971,,,,,
,,,,,Wetland: Palustrine Forested,143,143,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0885,,,,,
,,,,,Wetland: Palustrine Forested,143,143,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3442,,,,,
,,,,,Wetland: Palustrine Forested,143,143,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2557,,,,,
,,,,,Wetland: Palustrine Forested,143,143,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1145,,,,,
,,,,,Wetland: Palustrine Forested,143,143,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1971,,,,,
,,,,,Wetland: Palustrine Forested,144,144,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0885,,,,,
,,,,,Wetland: Palustrine Forested,144,144,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3441,,,,,
,,,,,Wetland: Palustrine Forested,144,144,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2558,,,,,
,,,,,Wetland: Palustrine Forested,144,144,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1146,,,,,
,,,,,Wetland: Palustrine Forested,144,144,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1971,,,,,
,,,,,Wetland: Palustrine Forested,145,145,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0884,,,,,
,,,,,Wetland: Palustrine Forested,145,145,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3444,,,,,
,,,,,Wetland: Palustrine Forested,145,145,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2561,,,,,
,,,,,Wetland: Palustrine Forested,145,145,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1139,,,,,
,,,,,Wetland: Palustrine Forested,145,145,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1972,,,,,
,,,,,Wetland: Palustrine Forested,146,146,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0884,,,,,
,,,,,Wetland: Palustrine Forested,146,146,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3445,,,,,
,,,,,Wetland: Palustrine Forested,146,146,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2563,,,,,
,,,,,Wetland: Palustrine Forested,146,146,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1136,,,,,
,,,,,Wetland: Palustrine Forested,146,146,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1972,,,,,
,,,,,Wetland: Palustrine Forested,147,147,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0884,,,,,
,,,,,Wetland: Palustrine Forested,147,147,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3444,,,,,
,,,,,Wetland: Palustrine Forested,147,147,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2564,,,,,
,,,,,Wetland: Palustrine Forested,147,147,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1136,,,,,
,,,,,Wetland: Palustrine Forested,147,147,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1972,,,,,
,,,,,Wetland: Palustrine Forested,148,148,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0883,,,,,
,,,,,Wetland: Palustrine Forested,148,148,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3447,,,,,
,,,,,Wetland: Palustrine Forested,148,148,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2567,,,,,
,,,,,Wetland: Palustrine Forested,148,148,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1129,,,,,
,,,,,Wetland: Palustrine Forested,148,148,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1973,,,,,
,,,,,Wetland: Palustrine Forested,149,149,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0883,,,,,
,,,,,Wetland: Palustrine Forested,149,149,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3447,,,,,
,,,,,Wetland: Palustrine Forested,149,149,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2568,,,,,
,,,,,Wetland: Palustrine Forested,149,149,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1129,,,,,
,,,,,Wetland: Palustrine Forested,149,149,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1973,,,,,
,,,,,Wetland: Palustrine Forested,150,150,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0883,,,,,
,,,,,Wetland: Palustrine Forested,150,150,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3448,,,,,
,,,,,Wetland: Palustrine Forested,150,150,Net Growth Forest: Atmosphere -> Foliage [Type],,0.257,,,,,
,,,,,Wetland: Palustrine Forested,150,150,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1126,,,,,
,,,,,Wetland: Palustrine Forested,150,150,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1973,,,,,
,,,,,Wetland: Palustrine Forested,151,151,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0883,,,,,
,,,,,Wetland: Palustrine Forested,151,151,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3449,,,,,
,,,,,Wetland: Palustrine Forested,151,151,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2572,,,,,
,,,,,Wetland: Palustrine Forested,151,151,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1123,,,,,
,,,,,Wetland: Palustrine Forested,151,151,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1974,,,,,
,,,,,Wetland: Palustrine Forested,152,152,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0883,,,,,
,,,,,Wetland: Palustrine Forested,152,152,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3448,,,,,
,,,,,Wetland: Palustrine Forested,152,152,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2573,,,,,
,,,,,Wetland: Palustrine Forested,152,152,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1123,,,,,
,,,,,Wetland: Palustrine Forested,152,152,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1973,,,,,
,,,,,Wetland: Palustrine Forested,153,153,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0882,,,,,
,,,,,Wetland: Palustrine Forested,153,153,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3451,,,,,
,,,,,Wetland: Palustrine Forested,153,153,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2576,,,,,
,,,,,Wetland: Palustrine Forested,153,153,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1116,,,,,
,,,,,Wetland: Palustrine Forested,153,153,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1975,,,,,
,,,,,Wetland: Palustrine Forested,154,154,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0882,,,,,
,,,,,Wetland: Palustrine Forested,154,154,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.345,,,,,
,,,,,Wetland: Palustrine Forested,154,154,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2577,,,,,
,,,,,Wetland: Palustrine Forested,154,154,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1116,,,,,
,,,,,Wetland: Palustrine Forested,154,154,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1974,,,,,
,,,,,Wetland: Palustrine Forested,155,155,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0882,,,,,
,,,,,Wetland: Palustrine Forested,155,155,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3452,,,,,
,,,,,Wetland: Palustrine Forested,155,155,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2579,,,,,
,,,,,Wetland: Palustrine Forested,155,155,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1113,,,,,
,,,,,Wetland: Palustrine Forested,155,155,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1974,,,,,
,,,,,Wetland: Palustrine Forested,156,156,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0882,,,,,
,,,,,Wetland: Palustrine Forested,156,156,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3451,,,,,
,,,,,Wetland: Palustrine Forested,156,156,Net Growth Forest: Atmosphere -> Foliage [Type],,0.258,,,,,
,,,,,Wetland: Palustrine Forested,156,156,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1113,,,,,
,,,,,Wetland: Palustrine Forested,156,156,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1975,,,,,
,,,,,Wetland: Palustrine Forested,157,157,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0881,,,,,
,,,,,Wetland: Palustrine Forested,157,157,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3454,,,,,
,,,,,Wetland: Palustrine Forested,157,157,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2583,,,,,
,,,,,Wetland: Palustrine Forested,157,157,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1106,,,,,
,,,,,Wetland: Palustrine Forested,157,157,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1976,,,,,
,,,,,Wetland: Palustrine Forested,158,158,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0881,,,,,
,,,,,Wetland: Palustrine Forested,158,158,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3454,,,,,
,,,,,Wetland: Palustrine Forested,158,158,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2583,,,,,
,,,,,Wetland: Palustrine Forested,158,158,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1106,,,,,
,,,,,Wetland: Palustrine Forested,158,158,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1975,,,,,
,,,,,Wetland: Palustrine Forested,159,159,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0882,,,,,
,,,,,Wetland: Palustrine Forested,159,159,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3453,,,,,
,,,,,Wetland: Palustrine Forested,159,159,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2584,,,,,
,,,,,Wetland: Palustrine Forested,159,159,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1106,,,,,
,,,,,Wetland: Palustrine Forested,159,159,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1975,,,,,
,,,,,Wetland: Palustrine Forested,160,160,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0881,,,,,
,,,,,Wetland: Palustrine Forested,160,160,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3454,,,,,
,,,,,Wetland: Palustrine Forested,160,160,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2586,,,,,
,,,,,Wetland: Palustrine Forested,160,160,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1103,,,,,
,,,,,Wetland: Palustrine Forested,160,160,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1976,,,,,
,,,,,Wetland: Palustrine Forested,161,161,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0881,,,,,
,,,,,Wetland: Palustrine Forested,161,161,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3456,,,,,
,,,,,Wetland: Palustrine Forested,161,161,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2588,,,,,
,,,,,Wetland: Palustrine Forested,161,161,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.11,,,,,
,,,,,Wetland: Palustrine Forested,161,161,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1976,,,,,
,,,,,Wetland: Palustrine Forested,162,162,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0881,,,,,
,,,,,Wetland: Palustrine Forested,162,162,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3455,,,,,
,,,,,Wetland: Palustrine Forested,162,162,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2588,,,,,
,,,,,Wetland: Palustrine Forested,162,162,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.11,,,,,
,,,,,Wetland: Palustrine Forested,162,162,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1976,,,,,
,,,,,Wetland: Palustrine Forested,163,163,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0881,,,,,
,,,,,Wetland: Palustrine Forested,163,163,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3456,,,,,
,,,,,Wetland: Palustrine Forested,163,163,Net Growth Forest: Atmosphere -> Foliage [Type],,0.259,,,,,
,,,,,Wetland: Palustrine Forested,163,163,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1096,,,,,
,,,,,Wetland: Palustrine Forested,163,163,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1977,,,,,
,,,,,Wetland: Palustrine Forested,164,164,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.088,,,,,
,,,,,Wetland: Palustrine Forested,164,164,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3458,,,,,
,,,,,Wetland: Palustrine Forested,164,164,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2592,,,,,
,,,,,Wetland: Palustrine Forested,164,164,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1093,,,,,
,,,,,Wetland: Palustrine Forested,164,164,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1977,,,,,
,,,,,Wetland: Palustrine Forested,165,165,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0881,,,,,
,,,,,Wetland: Palustrine Forested,165,165,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3457,,,,,
,,,,,Wetland: Palustrine Forested,165,165,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2592,,,,,
,,,,,Wetland: Palustrine Forested,165,165,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1093,,,,,
,,,,,Wetland: Palustrine Forested,165,165,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1977,,,,,
,,,,,Wetland: Palustrine Forested,166,166,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.088,,,,,
,,,,,Wetland: Palustrine Forested,166,166,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3456,,,,,
,,,,,Wetland: Palustrine Forested,166,166,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2593,,,,,
,,,,,Wetland: Palustrine Forested,166,166,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1093,,,,,
,,,,,Wetland: Palustrine Forested,166,166,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1977,,,,,
,,,,,Wetland: Palustrine Forested,167,167,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.088,,,,,
,,,,,Wetland: Palustrine Forested,167,167,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.346,,,,,
,,,,,Wetland: Palustrine Forested,167,167,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2596,,,,,
,,,,,Wetland: Palustrine Forested,167,167,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1086,,,,,
,,,,,Wetland: Palustrine Forested,167,167,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1978,,,,,
,,,,,Wetland: Palustrine Forested,168,168,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.088,,,,,
,,,,,Wetland: Palustrine Forested,168,168,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3458,,,,,
,,,,,Wetland: Palustrine Forested,168,168,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2595,,,,,
,,,,,Wetland: Palustrine Forested,168,168,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.109,,,,,
,,,,,Wetland: Palustrine Forested,168,168,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1977,,,,,
,,,,,Wetland: Palustrine Forested,169,169,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.088,,,,,
,,,,,Wetland: Palustrine Forested,169,169,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3459,,,,,
,,,,,Wetland: Palustrine Forested,169,169,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2597,,,,,
,,,,,Wetland: Palustrine Forested,169,169,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1087,,,,,
,,,,,Wetland: Palustrine Forested,169,169,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1978,,,,,
,,,,,Wetland: Palustrine Forested,170,170,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0879,,,,,
,,,,,Wetland: Palustrine Forested,170,170,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3461,,,,,
,,,,,Wetland: Palustrine Forested,170,170,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2598,,,,,
,,,,,Wetland: Palustrine Forested,170,170,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1083,,,,,
,,,,,Wetland: Palustrine Forested,170,170,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1978,,,,,
,,,,,Wetland: Palustrine Forested,171,171,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0879,,,,,
,,,,,Wetland: Palustrine Forested,171,171,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.346,,,,,
,,,,,Wetland: Palustrine Forested,171,171,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2599,,,,,
,,,,,Wetland: Palustrine Forested,171,171,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1084,,,,,
,,,,,Wetland: Palustrine Forested,171,171,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1978,,,,,
,,,,,Wetland: Palustrine Forested,172,172,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.088,,,,,
,,,,,Wetland: Palustrine Forested,172,172,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.346,,,,,
,,,,,Wetland: Palustrine Forested,172,172,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2599,,,,,
,,,,,Wetland: Palustrine Forested,172,172,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1084,,,,,
,,,,,Wetland: Palustrine Forested,172,172,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1978,,,,,
,,,,,Wetland: Palustrine Forested,173,173,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0879,,,,,
,,,,,Wetland: Palustrine Forested,173,173,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3461,,,,,
,,,,,Wetland: Palustrine Forested,173,173,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2601,,,,,
,,,,,Wetland: Palustrine Forested,173,173,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.108,,,,,
,,,,,Wetland: Palustrine Forested,173,173,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1978,,,,,
,,,,,Wetland: Palustrine Forested,174,174,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0879,,,,,
,,,,,Wetland: Palustrine Forested,174,174,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3461,,,,,
,,,,,Wetland: Palustrine Forested,174,174,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2601,,,,,
,,,,,Wetland: Palustrine Forested,174,174,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.108,,,,,
,,,,,Wetland: Palustrine Forested,174,174,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1978,,,,,
,,,,,Wetland: Palustrine Forested,175,175,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0879,,,,,
,,,,,Wetland: Palustrine Forested,175,175,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3462,,,,,
,,,,,Wetland: Palustrine Forested,175,175,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2603,,,,,
,,,,,Wetland: Palustrine Forested,175,175,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1077,,,,,
,,,,,Wetland: Palustrine Forested,175,175,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1979,,,,,
,,,,,Wetland: Palustrine Forested,176,176,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0879,,,,,
,,,,,Wetland: Palustrine Forested,176,176,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3462,,,,,
,,,,,Wetland: Palustrine Forested,176,176,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2603,,,,,
